Date,Vehicle_ID,Vehicle_Type,Driver_ID,City,State,Fuel_Type,Fuel_Quantity_Liters,Fuel_Price_Per_Liter_INR,Total_Fuel_Cost_INR,Distance_KM,Mileage_KMPL,Maintenance_Cost_INR,Department,Route_Type,Is_Fraud
2025-12-06,VH1032,Truck,DR0532,Hyderabad,Telangana,Petrol,13.4,100.77,1350.32,102.0,7.61,136.24,Administration,Mixed,0
2025-03-16,VH1033,Mini-Truck,DR0533,Chennai,Tamil Nadu,Petrol,6.58,100.25,659.64,78.4,11.92,609.36,Logistics,Urban,0
2024-06-29,VH1034,SUV,DR0534,Kolkata,West Bengal,Diesel,9.57,94.49,904.27,112.3,11.73,2327.76,Operations,Urban,0
2025-08-07,VH1035,Car,DR0535,Kolkata,West Bengal,CNG,19.85,80.2,1591.97,245.2,12.35,1162.27,Maintenance,Highway,0
2024-12-07,VH1036,SUV,DR0536,Pune,Maharashtra,Petrol,1.3,101.44,131.87,11.1,8.51,979.27,Operations,Urban,0
2024-04-03,VH1037,Car,DR0537,Delhi,Delhi,CNG,4.37,80.92,353.62,82.7,18.92,1523.09,Maintenance,Urban,0
2024-04-22,VH1038,SUV,DR0538,Delhi,Delhi,Diesel,4.6,87.53,402.64,41.5,9.02,1729.54,Logistics,Urban,0
2025-07-24,VH1039,Mini-Truck,DR0539,Ahmedabad,Gujarat,Petrol,7.03,96.43,677.9,70.3,10.0,1458.1,Logistics,Mixed,0
2024-05-31,VH1040,Car,DR0540,Hyderabad,Telangana,Diesel,39.94,86.74,3464.4,177.8,12.46,756.93,Sales,Urban,1
2025-10-27,VH1041,Van,DR0541,Delhi,Delhi,Diesel,7.82,93.88,734.14,121.2,15.5,423.65,Administration,Urban,0
2024-09-13,VH1042,Mini-Truck,DR0542,Ahmedabad,Gujarat,Diesel,7.54,87.26,657.94,85.6,11.35,1626.18,Operations,Urban,0
2024-11-20,VH1043,Mini-Truck,DR0543,Delhi,Delhi,Diesel,7.39,89.06,658.15,86.6,11.72,1056.19,Sales,Mixed,0
2024-04-11,VH1044,SUV,DR0544,Ahmedabad,Gujarat,CNG,10.48,79.06,828.55,91.2,8.7,1028.23,Maintenance,Urban,0
2025-01-06,VH1045,Truck,DR0545,Ahmedabad,Gujarat,Diesel,14.75,91.64,1351.69,112.1,7.6,510.38,Operations,Mixed,0
2025-04-16,VH1046,SUV,DR0546,Chennai,Tamil Nadu,Petrol,39.4,103.36,4072.38,46.1,1.17,1138.89,Maintenance,Highway,1
2024-05-07,VH1047,SUV,DR0547,Mumbai,Maharashtra,Petrol,9.22,103.74,956.48,97.4,10.56,2116.52,Maintenance,Mixed,0
2024-07-19,VH1048,Mini-Truck,DR0548,Hyderabad,Telangana,Diesel,13.27,86.23,1144.27,123.9,9.34,1316.01,Maintenance,Urban,0
2025-01-07,VH1049,Mini-Truck,DR0549,Pune,Maharashtra,Diesel,11.93,89.16,1063.68,133.9,11.22,411.3,Operations,Mixed,0
2025-06-26,VH1050,Mini-Truck,DR0550,Ahmedabad,Gujarat,CNG,10.73,79.01,847.78,140.2,13.07,578.62,Operations,Urban,0
2025-10-01,VH1051,Mini-Truck,DR0551,Mumbai,Maharashtra,CNG,14.38,82.98,1193.25,174.8,12.16,1602.51,Operations,Highway,0
2025-02-18,VH1052,Bus,DR0552,Delhi,Delhi,Petrol,28.92,94.13,2722.24,158.2,5.47,1590.56,Sales,Highway,0
2024-10-22,VH1053,Truck,DR0553,Chennai,Tamil Nadu,Petrol,14.14,100.64,1423.05,145.5,10.29,1194.57,Operations,Highway,0
2025-10-14,VH1054,Bus,DR0554,Mumbai,Maharashtra,Diesel,20.27,89.96,1823.49,136.6,6.74,517.92,Sales,Mixed,0
2025-12-08,VH1055,Bus,DR0555,Mumbai,Maharashtra,Diesel,21.96,85.37,1874.73,157.2,7.16,1195.9,Maintenance,Mixed,0
2025-06-24,VH1056,Van,DR0556,Bengaluru,Karnataka,CNG,9.39,82.52,774.86,132.9,14.15,1821.66,Logistics,Mixed,0
2025-10-11,VH1057,Van,DR0557,Mumbai,Maharashtra,Petrol,8.04,100.55,808.42,80.8,10.05,1183.72,Logistics,Urban,0
2024-01-02,VH1058,Mini-Truck,DR0558,Hyderabad,Telangana,Petrol,36.64,97.25,3563.24,49.8,1.36,1456.23,Operations,Highway,1
2024-04-30,VH1059,Bus,DR0559,Delhi,Delhi,Petrol,62.85,102.52,6443.38,279.7,4.45,1396.75,Maintenance,Highway,0
2025-09-19,VH1060,Mini-Truck,DR0560,Bengaluru,Karnataka,Diesel,18.08,89.9,1625.39,172.7,9.55,1038.53,Operations,Mixed,0
2024-05-26,VH1061,Van,DR0561,Delhi,Delhi,Diesel,5.88,93.86,551.9,78.4,13.34,821.85,Administration,Urban,0
2024-08-16,VH1062,Van,DR0562,Kolkata,West Bengal,Diesel,9.06,90.88,823.37,139.7,15.42,434.57,Logistics,Urban,0
2024-09-18,VH1063,Truck,DR0563,Kolkata,West Bengal,Diesel,9.6,94.84,910.46,61.7,6.43,1020.75,Sales,Mixed,0
2024-07-02,VH1064,Car,DR0564,Hyderabad,Telangana,Diesel,8.19,94.69,775.51,113.5,13.85,2119.15,Sales,Highway,0
2024-01-13,VH1065,Car,DR0565,Pune,Maharashtra,CNG,15.07,81.66,1230.62,204.5,13.57,1447.58,Logistics,Highway,0
2024-08-08,VH1066,Truck,DR0566,Pune,Maharashtra,Petrol,11.25,96.26,1082.92,104.3,9.27,1130.31,Logistics,Mixed,0
2024-07-14,VH1067,Car,DR0567,Kolkata,West Bengal,Diesel,1.02,93.97,95.85,15.6,15.35,1877.99,Operations,Urban,0
2025-08-23,VH1068,Truck,DR0568,Hyderabad,Telangana,Diesel,9.48,88.5,838.98,53.3,5.62,918.39,Sales,Urban,0
2025-04-04,VH1069,Mini-Truck,DR0569,Bengaluru,Karnataka,Diesel,7.01,86.54,606.65,97.8,13.95,1767.39,Operations,Urban,0
2025-03-03,VH1070,Car,DR0570,Hyderabad,Telangana,Diesel,14.24,94.81,1350.09,203.8,14.31,1070.27,Operations,Highway,0
2024-01-14,VH1071,Car,DR0571,Ahmedabad,Gujarat,CNG,19.59,84.74,1660.06,247.2,12.62,834.46,Administration,Highway,0
2024-11-13,VH1072,Van,DR0572,Bengaluru,Karnataka,Petrol,20.77,94.9,1971.07,217.5,10.47,1718.95,Administration,Highway,0
2024-06-10,VH1073,Truck,DR0573,Delhi,Delhi,CNG,16.28,80.54,1311.19,111.2,6.83,1706.17,Logistics,Mixed,0
2024-07-08,VH1074,Truck,DR0574,Hyderabad,Telangana,Diesel,10.26,87.89,901.75,70.8,6.9,622.38,Maintenance,Urban,0
2025-05-25,VH1075,Car,DR0575,Hyderabad,Telangana,CNG,3.61,83.88,302.81,61.8,17.14,1031.36,Sales,Urban,0
2024-02-14,VH1076,Car,DR0576,Ahmedabad,Gujarat,Petrol,6.69,96.44,645.18,142.6,21.3,1100.31,Logistics,Mixed,0
2024-10-15,VH1077,Truck,DR0577,Bengaluru,Karnataka,Diesel,21.24,93.47,1985.3,157.0,7.39,1083.4,Logistics,Mixed,0
2025-06-04,VH1078,Car,DR0578,Hyderabad,Telangana,CNG,6.13,84.53,518.17,127.3,20.77,390.81,Administration,Mixed,0
2025-09-21,VH1079,Mini-Truck,DR0579,Mumbai,Maharashtra,Diesel,16.39,90.43,1482.15,159.0,9.7,1296.16,Administration,Highway,0
2024-01-10,VH1080,Van,DR0580,Pune,Maharashtra,Diesel,12.5,93.14,1164.25,146.1,11.69,1022.02,Administration,Highway,0
2025-01-11,VH1081,Truck,DR0581,Kolkata,West Bengal,Diesel,8.59,94.29,809.95,60.7,7.07,1408.22,Maintenance,Urban,0
2024-01-11,VH1082,Van,DR0582,Mumbai,Maharashtra,CNG,18.1,82.33,1490.17,231.9,12.81,1472.5,Maintenance,Highway,0
2025-06-20,VH1083,Mini-Truck,DR0583,Bengaluru,Karnataka,Petrol,9.58,95.99,919.58,97.5,10.18,433.3,Operations,Urban,0
2024-02-27,VH1084,SUV,DR0584,Pune,Maharashtra,Petrol,8.83,103.66,915.32,98.5,11.15,2000.63,Maintenance,Mixed,0
2025-03-30,VH1085,Mini-Truck,DR0585,Hyderabad,Telangana,Petrol,39.74,100.18,3981.15,96.4,9.59,2195.75,Maintenance,Mixed,1
2025-02-17,VH1086,Mini-Truck,DR0586,Hyderabad,Telangana,Petrol,8.79,98.74,867.92,121.2,13.79,1674.45,Administration,Mixed,0
2024-07-23,VH1087,SUV,DR0587,Kolkata,West Bengal,Petrol,6.21,99.74,619.39,67.1,10.81,1741.97,Sales,Urban,0
2024-07-23,VH1087,SUV,DR0587,Kolkata,West Bengal,Petrol,6.21,99.74,619.39,67.1,10.81,1741.97,Sales,Urban,0
2025-10-10,VH1089,Car,DR0589,Bengaluru,Karnataka,Petrol,7.92,99.55,788.44,110.1,13.91,1250.73,Administration,Urban,0
2025-10-06,VH1090,Truck,DR0590,Mumbai,Maharashtra,CNG,38.22,80.03,3058.75,261.8,6.85,982.8,Logistics,Highway,0
2024-07-03,VH1091,Bus,DR0591,Bengaluru,Karnataka,Diesel,16.38,88.2,1444.72,126.0,7.69,876.66,Logistics,Urban,0
2024-01-17,VH1092,SUV,DR0592,Mumbai,Maharashtra,Petrol,14.94,103.25,1542.55,137.3,9.19,204.08,Maintenance,Mixed,0
2024-08-30,VH1093,Bus,DR0593,Kolkata,West Bengal,Diesel,48.56,86.17,4184.42,196.2,4.04,821.19,Administration,Highway,0
2025-06-07,VH1094,Truck,DR0594,Hyderabad,Telangana,Diesel,11.19,90.97,1017.95,126.1,11.27,537.18,Operations,Mixed,0
2025-01-30,VH1095,Bus,DR0595,Bengaluru,Karnataka,Diesel,17.98,91.07,1637.44,115.6,6.43,561.57,Administration,Urban,0
2025-06-24,VH1096,Van,DR0596,Chennai,Tamil Nadu,CNG,2.16,83.13,179.56,34.2,15.86,1182.69,Logistics,Urban,0
2025-07-28,VH1097,SUV,DR0597,Delhi,Delhi,CNG,19.53,78.77,1538.38,158.0,8.09,1229.48,Logistics,Highway,0
2024-06-08,VH1098,Mini-Truck,DR0598,Hyderabad,Telangana,Diesel,4.52,91.51,413.63,63.0,13.93,1661.1,Logistics,Urban,0
2025-04-20,VH1099,Van,DR0599,Pune,Maharashtra,Diesel,15.35,93.34,1432.77,223.6,14.57,1331.81,Operations,Highway,0
2024-12-09,VH1100,Truck,DR0500,Bengaluru,Karnataka,Petrol,15.39,99.89,1537.31,78.5,5.1,1087.5,Operations,Mixed,0
2024-12-09,VH1100,Truck,DR0500,Bengaluru,Karnataka,Petrol,15.39,99.89,1537.31,78.5,5.1,1087.5,Operations,Mixed,0
2024-09-14,VH1102,Bus,DR0502,Ahmedabad,Gujarat,Diesel,23.89,86.3,2061.71,183.2,7.67,1024.71,Sales,Highway,0
2024-04-16,VH1103,Bus,DR0503,Hyderabad,Telangana,Diesel,7.71,90.05,694.29,46.8,6.07,1026.57,Operations,Mixed,0
2024-04-02,VH1104,Van,DR0504,Mumbai,Maharashtra,Petrol,10.55,101.44,1070.19,141.1,13.37,1347.69,Sales,Mixed,0
2025-09-07,VH1105,SUV,DR0505,Chennai,Tamil Nadu,CNG,5.62,81.86,460.05,70.2,12.48,241.25,Maintenance,Urban,0
2025-02-13,VH1106,SUV,DR0506,Mumbai,Maharashtra,Petrol,6.92,104.08,720.23,77.8,11.25,1709.12,Logistics,Urban,0
2025-08-11,VH1107,Truck,DR0507,Pune,Maharashtra,Diesel,6.32,89.98,568.67,68.6,10.86,1309.89,Logistics,Mixed,0
2025-01-06,VH1108,Truck,DR0508,Mumbai,Maharashtra,Diesel,65.89,93.31,6148.2,196.2,10.71,577.57,Administration,Highway,1
2024-07-20,VH1109,SUV,DR0509,Delhi,Delhi,Diesel,16.42,91.96,1509.98,214.6,13.07,474.63,Logistics,Highway,0
2025-08-04,VH1110,Truck,DR0510,Bengaluru,Karnataka,Diesel,15.28,92.18,1408.51,129.0,8.44,105.45,Maintenance,Urban,0
2025-11-15,VH1111,SUV,DR0511,Hyderabad,Telangana,Diesel,13.51,86.19,1164.43,161.6,11.96,1268.71,Maintenance,Mixed,0
2024-07-28,VH1112,Van,DR0512,Bengaluru,Karnataka,Petrol,18.02,96.51,1739.11,205.8,11.42,1957.51,Logistics,Highway,0
2025-10-13,VH1113,Bus,DR0513,Chennai,Tamil Nadu,Diesel,41.5,87.04,3612.16,182.6,4.4,1369.42,Administration,Mixed,0
2024-01-17,VH1114,Truck,DR0514,Ahmedabad,Gujarat,Diesel,42.02,92.08,3869.2,30.9,0.74,1148.01,Operations,Urban,1
2025-04-27,VH1115,Truck,DR0515,Kolkata,West Bengal,CNG,32.21,79.11,2548.13,198.1,6.15,1501.48,Logistics,Highway,0
2025-02-24,VH1116,Truck,DR0516,Delhi,Delhi,Diesel,36.04,90.13,3248.29,210.5,5.84,721.1,Administration,Mixed,0
2024-11-29,VH1117,Van,DR0517,Ahmedabad,Gujarat,Petrol,8.26,103.68,856.4,84.9,10.28,1005.76,Administration,Urban,0
2025-07-29,VH1118,Mini-Truck,DR0518,Kolkata,West Bengal,Diesel,14.0,90.16,1262.24,143.6,10.26,1180.4,Operations,Highway,0
2024-09-10,VH1119,SUV,DR0519,Chennai,Tamil Nadu,Diesel,11.11,94.16,1046.12,103.3,9.3,58.72,Logistics,Urban,0
2025-04-10,VH1120,SUV,DR0520,Mumbai,Maharashtra,Petrol,13.23,102.84,1360.57,172.7,13.05,1847.64,Logistics,Mixed,0
2024-03-13,VH1121,Van,DR0521,Mumbai,Maharashtra,Diesel,11.56,91.02,1052.19,173.9,15.04,1224.1,Logistics,Mixed,0
2025-07-31,VH1122,Bus,DR0522,Chennai,Tamil Nadu,CNG,20.02,82.07,1643.04,96.7,4.83,311.54,Maintenance,Mixed,0
2024-05-23,VH1123,Truck,DR0523,Pune,Maharashtra,Diesel,36.56,87.11,3184.74,257.4,7.04,749.61,Logistics,Highway,0
2025-09-28,VH1124,Truck,DR0524,Delhi,Delhi,Diesel,27.11,88.14,2389.48,197.6,7.29,2313.57,Logistics,Highway,0
2024-11-25,VH1125,Mini-Truck,DR0525,Ahmedabad,Gujarat,Petrol,8.91,104.2,928.42,113.1,12.7,1297.28,Maintenance,Urban,0
2024-12-07,VH1126,SUV,DR0526,Bengaluru,Karnataka,Petrol,18.72,99.21,1857.21,210.0,11.22,1560.52,Maintenance,Mixed,0
2025-08-07,VH1127,Van,DR0527,Mumbai,Maharashtra,CNG,11.51,80.53,926.9,128.1,11.13,916.13,Operations,Mixed,0
2024-08-23,VH1128,Bus,DR0528,Kolkata,West Bengal,Petrol,38.44,94.62,3637.19,222.2,5.78,1726.06,Maintenance,Highway,0
2024-12-07,VH1129,Mini-Truck,DR0529,Pune,Maharashtra,Petrol,11.42,103.22,1178.77,124.5,10.9,183.83,Operations,Mixed,0
2024-09-10,VH1130,Bus,DR0530,Ahmedabad,Gujarat,Diesel,31.46,89.02,2800.57,247.0,7.85,947.7,Sales,Highway,0
2024-11-02,VH1131,Bus,DR0531,Kolkata,West Bengal,Diesel,125.76,93.5,11758.56,279.6,6.53,1450.24,Administration,Highway,1
2024-06-22,VH1132,Truck,DR0532,Kolkata,West Bengal,Diesel,16.35,86.15,1408.55,188.9,11.55,1271.48,Sales,Mixed,0
2025-07-17,VH1133,Van,DR0533,Bengaluru,Karnataka,Petrol,6.59,104.27,687.14,79.7,12.09,604.2,Maintenance,Mixed,0
2025-01-12,VH1134,SUV,DR0534,Delhi,Delhi,CNG,10.57,82.08,867.59,115.8,10.96,1415.52,Maintenance,Urban,0
2025-11-16,VH1135,Mini-Truck,DR0535,Ahmedabad,Gujarat,CNG,16.56,81.25,1345.5,190.4,11.5,1425.31,Administration,Highway,0
2025-05-22,VH1136,Mini-Truck,DR0536,Mumbai,Maharashtra,Diesel,15.46,93.2,1440.87,166.7,10.78,1858.04,Operations,Mixed,0
2024-04-13,VH1137,Car,DR0537,Kolkata,West Bengal,Petrol,6.18,101.4,626.65,102.2,16.54,1788.15,Maintenance,Urban,0
2025-01-20,VH1138,SUV,DR0538,Delhi,Delhi,Petrol,1.33,94.93,126.26,15.2,11.44,1174.37,Logistics,Urban,0
2025-12-05,VH1139,Truck,DR0539,Mumbai,Maharashtra,Diesel,25.3,94.33,2386.55,235.8,9.32,1072.48,Administration,Highway,0
2025-03-11,VH1140,Car,DR0540,Chennai,Tamil Nadu,Petrol,13.8,101.51,1400.84,210.5,15.25,1696.82,Maintenance,Highway,0
2024-10-20,VH1141,Car,DR0541,Kolkata,West Bengal,Petrol,20.62,97.16,2003.44,304.2,14.75,1572.19,Operations,Highway,0
2025-07-12,VH1142,Bus,DR0542,Kolkata,West Bengal,Diesel,22.6,88.54,2001.0,122.5,5.42,816.73,Maintenance,Urban,0
2025-08-26,VH1143,Van,DR0543,Ahmedabad,Gujarat,Petrol,17.99,95.36,1715.53,261.2,14.52,2058.68,Maintenance,Highway,0
2025-12-18,VH1144,Car,DR0544,Bengaluru,Karnataka,Petrol,8.17,96.23,786.2,172.7,21.13,1861.14,Administration,Highway,0
2024-04-13,VH1145,Mini-Truck,DR0545,Mumbai,Maharashtra,Petrol,15.47,100.19,1549.94,60.2,12.22,1628.76,Sales,Urban,1
2025-01-31,VH1146,Truck,DR0546,Hyderabad,Telangana,Petrol,22.08,98.91,2183.93,204.9,9.28,1309.69,Logistics,Highway,0
2024-06-25,VH1147,SUV,DR0547,Chennai,Tamil Nadu,CNG,4.0,77.41,309.64,33.4,8.36,716.79,Administration,Urban,0
2025-01-16,VH1148,SUV,DR0548,Pune,Maharashtra,Petrol,6.36,95.34,606.36,77.9,12.25,1104.19,Administration,Urban,0
2025-01-17,VH1149,SUV,DR0549,Ahmedabad,Gujarat,Diesel,10.85,86.93,943.19,107.1,9.87,1321.6,Logistics,Urban,0
2024-02-14,VH1150,Van,DR0550,Mumbai,Maharashtra,Diesel,15.81,94.16,1488.67,222.6,14.08,943.42,Logistics,Highway,0
2024-02-14,VH1150,Van,DR0550,Mumbai,Maharashtra,Diesel,15.81,94.16,1488.67,222.6,14.08,943.42,Logistics,Highway,0
2024-01-11,VH1152,Van,DR0552,Ahmedabad,Gujarat,Diesel,13.01,90.92,1182.87,133.5,10.26,64.36,Maintenance,Urban,0
2025-02-10,VH1153,Mini-Truck,DR0553,Kolkata,West Bengal,Diesel,12.71,87.78,1115.68,156.8,12.34,691.47,Operations,Urban,0
2025-01-10,VH1154,Mini-Truck,DR0554,Delhi,Delhi,CNG,11.95,81.9,978.71,156.9,13.13,1286.57,Logistics,Mixed,0
2024-11-18,VH1155,Van,DR0555,Kolkata,West Bengal,CNG,10.14,80.08,812.01,149.4,14.74,1254.79,Administration,Highway,0
2024-05-30,VH1156,SUV,DR0556,Mumbai,Maharashtra,Petrol,6.51,100.4,653.6,66.8,10.26,1000.02,Maintenance,Urban,0
2025-06-11,VH1157,Bus,DR0557,Pune,Maharashtra,Petrol,30.39,104.52,3176.36,125.5,4.13,641.35,Logistics,Highway,0
2025-05-17,VH1158,Bus,DR0558,Delhi,Delhi,Diesel,5.04,91.08,459.04,32.6,6.47,1266.34,Sales,Highway,0
2025-10-02,VH1159,SUV,DR0559,Hyderabad,Telangana,Diesel,34.0,88.84,3020.56,134.6,11.62,761.33,Sales,Urban,1
2025-12-09,VH1160,Truck,DR0560,Delhi,Delhi,CNG,24.99,84.77,2118.4,136.2,5.45,851.96,Maintenance,Mixed,0
2025-09-10,VH1161,SUV,DR0561,Hyderabad,Telangana,Diesel,8.95,87.92,786.88,93.1,10.4,1096.09,Logistics,Mixed,0
2024-06-14,VH1162,Mini-Truck,DR0562,Kolkata,West Bengal,Petrol,26.64,98.76,2630.97,213.4,8.01,1767.94,Administration,Highway,0
2024-02-13,VH1163,Truck,DR0563,Chennai,Tamil Nadu,Petrol,19.24,97.42,1874.36,208.8,10.85,828.69,Operations,Mixed,0
2025-05-15,VH1164,Car,DR0564,Bengaluru,Karnataka,Petrol,10.93,99.32,1085.57,157.0,14.36,1102.18,Sales,Mixed,0
2025-10-13,VH1165,Bus,DR0565,Kolkata,West Bengal,Diesel,15.8,86.54,1367.33,86.4,5.47,891.19,Logistics,Urban,0
2024-10-08,VH1166,Mini-Truck,DR0566,Kolkata,West Bengal,Petrol,9.17,96.32,883.25,104.3,11.38,751.56,Sales,Mixed,0
2025-11-17,VH1167,Car,DR0567,Kolkata,West Bengal,Petrol,6.25,94.1,588.12,117.5,18.81,962.63,Logistics,Mixed,0
2025-04-21,VH1168,Mini-Truck,DR0568,Kolkata,West Bengal,Diesel,17.85,88.89,1586.69,169.2,9.48,1990.56,Administration,Mixed,0
2025-01-11,VH1169,Van,DR0569,Pune,Maharashtra,Diesel,13.44,86.61,1164.04,210.4,15.66,633.64,Operations,Mixed,0
2025-06-13,VH1170,Car,DR0570,Ahmedabad,Gujarat,Diesel,11.18,92.13,1030.01,142.8,12.77,1944.44,Operations,Urban,0
2025-08-29,VH1171,Mini-Truck,DR0571,Kolkata,West Bengal,Petrol,16.12,104.46,1683.9,194.3,12.05,1073.85,Administration,Mixed,0
2025-08-10,VH1172,Car,DR0572,Hyderabad,Telangana,Diesel,14.53,94.21,1368.87,197.9,13.62,1096.65,Administration,Mixed,0
2024-01-07,VH1173,Bus,DR0573,Pune,Maharashtra,Diesel,53.35,92.14,4915.67,298.2,5.59,983.96,Administration,Highway,0
2025-09-08,VH1174,Van,DR0574,Chennai,Tamil Nadu,Petrol,12.22,98.96,1209.29,178.9,14.64,943.64,Operations,Highway,0
2025-07-06,VH1175,Truck,DR0575,Hyderabad,Telangana,Diesel,24.24,92.43,2240.5,209.7,8.65,1534.87,Operations,Highway,0
2025-10-17,VH1176,Car,DR0576,Kolkata,West Bengal,Diesel,10.48,90.3,946.34,161.1,15.37,596.62,Maintenance,Mixed,0
2024-03-09,VH1177,Car,DR0577,Delhi,Delhi,CNG,6.8,81.0,550.8,121.3,17.84,1395.94,Administration,Urban,0
2025-08-19,VH1178,Car,DR0578,Delhi,Delhi,Petrol,7.23,101.16,731.39,123.9,17.14,2181.86,Logistics,Mixed,0
2024-07-05,VH1179,Bus,DR0579,Kolkata,West Bengal,Diesel,25.05,91.41,2289.82,177.1,7.07,1088.32,Maintenance,Highway,0
2025-11-25,VH1180,SUV,DR0580,Bengaluru,Karnataka,Diesel,15.97,89.76,1433.47,209.0,13.09,1991.69,Logistics,Mixed,0
2024-11-18,VH1181,Mini-Truck,DR0581,Hyderabad,Telangana,Diesel,7.71,88.79,684.57,75.4,9.78,1114.88,Logistics,Urban,0
2024-07-11,VH1182,Van,DR0582,Pune,Maharashtra,Petrol,15.12,102.79,1554.18,176.5,11.67,2071.93,Operations,Mixed,0
2025-03-23,VH1183,Mini-Truck,DR0583,Pune,Maharashtra,Diesel,6.07,94.22,571.92,66.6,10.97,1219.73,Maintenance,Urban,0
2024-07-27,VH1184,Bus,DR0584,Hyderabad,Telangana,Diesel,24.59,87.92,2161.95,119.5,4.86,1715.49,Administration,Urban,0
2025-06-03,VH1185,Van,DR0585,Bengaluru,Karnataka,Diesel,9.64,85.2,821.33,116.5,12.09,742.51,Administration,Mixed,0
2025-11-12,VH1186,Bus,DR0586,Chennai,Tamil Nadu,CNG,21.76,78.11,1699.67,127.5,5.86,1097.94,Operations,Mixed,0
2025-07-21,VH1187,Car,DR0587,Kolkata,West Bengal,CNG,6.25,75.47,471.69,121.6,19.45,1218.91,Operations,Mixed,0
2025-09-22,VH1188,Truck,DR0588,Delhi,Delhi,Petrol,14.21,104.06,1478.69,78.6,5.53,2033.93,Sales,Urban,0
2025-11-20,VH1189,Van,DR0589,Hyderabad,Telangana,Petrol,19.11,103.52,1978.27,207.0,10.83,1423.47,Maintenance,Mixed,0
2024-10-28,VH1190,Car,DR0590,Ahmedabad,Gujarat,Diesel,5.89,87.64,516.2,77.8,13.21,334.28,Sales,Urban,0
2024-11-29,VH1191,Car,DR0591,Delhi,Delhi,Petrol,11.28,103.03,1162.18,197.6,17.52,1410.0,Administration,Highway,0
2024-08-17,VH1192,Car,DR0592,Delhi,Delhi,CNG,6.43,83.1,534.33,100.2,15.59,1750.66,Sales,Highway,0
2024-10-22,VH1193,Mini-Truck,DR0593,Hyderabad,Telangana,Diesel,8.59,88.99,764.42,112.2,13.06,1982.34,Operations,Urban,0
2025-11-18,VH1194,Car,DR0594,Mumbai,Maharashtra,Diesel,3.44,86.1,296.18,65.9,19.17,1839.23,Logistics,Urban,0
2025-03-12,VH1195,Car,DR0595,Kolkata,West Bengal,Diesel,12.95,90.78,1175.6,216.7,16.74,1661.73,Administration,Highway,0
2025-03-03,VH1196,Van,DR0596,Bengaluru,Karnataka,Petrol,10.77,101.02,1087.99,153.3,14.23,839.1,Operations,Mixed,0
2024-05-21,VH1197,Car,DR0597,Chennai,Tamil Nadu,Diesel,4.22,92.14,388.83,91.0,21.54,1270.04,Logistics,Mixed,0
2025-07-31,VH1198,Truck,DR0598,Hyderabad,Telangana,Diesel,31.94,88.32,2820.94,27.5,0.86,1793.63,Operations,Urban,1
2025-11-18,VH1199,Bus,DR0599,Delhi,Delhi,Petrol,0.84,96.21,80.82,6.0,7.16,1729.31,Sales,Urban,0
2024-03-09,VH1000,Mini-Truck,DR0500,Ahmedabad,Gujarat,Diesel,21.01,90.28,1896.78,215.1,10.24,1152.8,Maintenance,Highway,0
2024-04-23,VH1001,SUV,DR0501,Kolkata,West Bengal,Petrol,10.53,96.64,1017.62,140.8,13.37,801.77,Sales,Highway,0
2025-06-16,VH1002,Mini-Truck,DR0502,Chennai,Tamil Nadu,Diesel,15.1,91.36,1379.54,156.4,10.36,1992.22,Operations,Mixed,0
2025-12-03,VH1003,Car,DR0503,Ahmedabad,Gujarat,Diesel,9.25,86.85,803.36,132.5,14.32,1746.69,Sales,Mixed,0
2025-02-11,VH1004,Bus,DR0504,Pune,Maharashtra,Petrol,27.83,99.6,2771.87,141.1,5.07,816.94,Maintenance,Urban,0
2024-01-05,VH1005,Bus,DR0505,Hyderabad,Telangana,Diesel,35.16,88.06,3096.19,226.1,6.43,1140.81,Sales,Highway,0
2024-04-28,VH1006,Truck,DR0506,Bengaluru,Karnataka,Diesel,28.67,88.59,2539.88,236.2,8.24,1481.73,Administration,Highway,0
2024-12-29,VH1007,Van,DR0507,Ahmedabad,Gujarat,Petrol,17.38,103.44,1797.79,224.5,12.92,1020.32,Administration,Mixed,0
2025-07-01,VH1008,Van,DR0508,Delhi,Delhi,Diesel,16.57,86.03,1425.52,206.5,12.46,522.61,Administration,Highway,0
2025-05-31,VH1009,Truck,DR0509,Chennai,Tamil Nadu,Diesel,17.31,86.96,1505.28,175.5,10.14,145.62,Operations,Highway,0
2025-07-08,VH1010,Mini-Truck,DR0510,Chennai,Tamil Nadu,Diesel,11.5,89.8,1032.7,140.2,12.19,1281.32,Maintenance,Mixed,0
2025-12-24,VH1011,Truck,DR0511,Chennai,Tamil Nadu,CNG,28.23,84.34,2380.92,217.9,7.72,989.11,Operations,Highway,0
2025-07-22,VH1012,Car,DR0512,Chennai,Tamil Nadu,Petrol,7.53,99.68,750.59,144.9,19.25,1172.29,Administration,Highway,0
2024-08-14,VH1013,Car,DR0513,Pune,Maharashtra,Diesel,5.46,89.9,490.85,80.3,14.7,1035.46,Logistics,Urban,0
2024-12-10,VH1014,Van,DR0514,Delhi,Delhi,Diesel,6.73,91.48,615.66,80.0,11.88,304.24,Administration,Urban,0
2025-07-29,VH1015,Bus,DR0515,Delhi,Delhi,Diesel,6.55,86.33,565.46,49.0,7.48,1054.96,Sales,Urban,0
2025-07-29,VH1015,Bus,DR0515,Delhi,Delhi,Diesel,6.55,86.33,565.46,49.0,7.48,1054.96,Sales,Urban,0
